timestamp,open,high,low,close,volume
2025-01-22 19:00:00,223.26,223.26,222.5,222.5,547510
2025-01-22 18:00:00,223.2,223.26,222.5,222.5,547637
2025-01-22 17:00:00,223.2,223.26,220.764,223.23,821
2025-01-22 16:00:00,223.2,223.46,220.5,223.26,2584717
2025-01-22 15:00:00,224.23,224.23,222.5,223.22,949129
2025-01-22 14:00:00,223.65,224.4,223.14,224.26,230657
2025-01-22 13:00:00,222.695,224.19,222.62,223.725,344969
2025-01-22 12:00:00,222.21,223.5,221.9,222.692,313458
2025-01-22 11:00:00,221.01,222.82,220.84,222.24,462118
2025-01-22 10:00:00,221.56,222.0992,220.5,220.9,531196
2025-01-22 09:00:00,220.9,222.99,220.35,221.445,405913
2025-01-22 08:00:00,221.08,225.8988,220.6,220.9,13560
2025-01-22 07:00:00,221.41,222.0,220.61,221.27,7288
2025-01-22 06:00:00,224.45,224.49,219.81,220.75,10903
2025-01-22 05:00:00,224.52,224.58,224.17,224.43,411
2025-01-22 04:00:00,224.37,224.83,224.13,224.54,1270
2025-01-21 19:00:00,224.26,224.7,223.99,224.0,524448
2025-01-21 18:00:00,224.03,224.7,224.01,224.04,524464
2025-01-21 17:00:00,224.5,224.7,224.02,224.26,3097
2025-01-21 16:00:00,224.24,224.7,221.86,224.7,1817238
2025-01-21 15:00:00,223.21,224.47,223.12,224.29,575398
2025-01-21 14:00:00,223.0649,224.07,222.8302,223.12,375984
2025-01-21 13:00:00,224.415,224.97,222.93,223.0,414413
2025-01-21 12:00:00,226.5,226.5115,224.41,224.415,370697
2025-01-21 11:00:00,226.03,226.74,225.53,226.55,413901
2025-01-21 10:00:00,225.61,227.45,225.0,226.02,575687
2025-01-21 09:00:00,225.47,226.0,223.1498,225.6506,476645
2025-01-21 08:00:00,225.42,225.9182,224.0012,225.4999,2025
2025-01-21 07:00:00,225.41,225.68,225.36,225.6,816
2025-01-21 06:00:00,225.7,225.93,225.32,225.4,440
2025-01-21 05:00:00,225.8,226.27,225.61,225.61,265
2025-01-21 04:00:00,225.66,225.81,224.58,225.41,844
2025-01-17 19:00:00,224.79,224.99,224.5122,224.9778,1555845
2025-01-17 18:00:00,224.81,224.99,224.5,224.9778,1530884
2025-01-17 17:00:00,224.53,225.0,224.5122,224.99,76
2025-01-17 16:00:00,224.72,225.0,224.2,224.9,4760154
2025-01-17 15:00:00,224.64,225.05,224.45,224.72,747561
2025-01-17 14:00:00,224.31,225.04,224.08,224.64,1272551
2025-01-17 13:00:00,224.96,224.98,224.09,224.2295,205075
2025-01-17 12:00:00,225.105,225.3366,224.5801,224.98,196788
2025-01-17 11:00:00,224.78,225.88,224.73,225.14,228407
2025-01-17 10:00:00,224.83,224.83,223.79,224.83,238150
2025-01-17 09:00:00,223.99,227.24,219.69,224.86,891313
2025-01-17 08:00:00,223.45,224.0,222.24,223.9,2042
2025-01-17 07:00:00,223.25,223.59,223.1,223.57,769
2025-01-17 06:00:00,223.5,223.81,223.22,223.44,458
2025-01-17 05:00:00,223.84,223.84,223.16,223.66,177
2025-01-17 04:00:00,222.24,223.62,222.24,223.5,547
2025-01-16 19:00:00,222.66,222.66,222.0,222.58,473158
2025-01-16 18:00:00,222.31,222.66,222.0,222.66,473646
2025-01-16 17:00:00,222.5935,222.66,221.074,222.6599,304
2025-01-16 16:00:00,222.66,226.945,219.01,222.48,1591966
2025-01-16 15:00:00,221.63,222.68,221.63,222.67,806307
2025-01-16 14:00:00,220.4,221.65,220.21,221.63,335022
2025-01-16 13:00:00,220.74,221.18,219.92,220.32,327521
2025-01-16 12:00:00,220.51,221.1299,220.42,220.78,285829
2025-01-16 11:00:00,219.64,220.6,219.0,220.52,348979
2025-01-16 10:00:00,217.98,220.0,217.38,219.65,368095
2025-01-16 09:00:00,220.46,220.775,217.94,218.05,205435
2025-01-16 08:00:00,220.84,221.6588,219.0262,220.7102,1891
2025-01-16 07:00:00,220.63,220.87,220.21,220.22,486
2025-01-16 06:00:00,220.98,220.98,220.54,220.87,64
2025-01-16 05:00:00,220.9,220.99,220.61,220.64,537
2025-01-16 04:00:00,220.73,221.19,220.32,220.99,910
2025-01-15 19:00:00,220.03,221.0,220.03,220.11,549286
2025-01-15 18:00:00,221.0,221.0,219.5,220.2,549242
2025-01-15 17:00:00,218.05,221.5,218.05,220.35,297396
2025-01-15 16:00:00,220.03,222.42,218.0,220.0,1816276
2025-01-15 15:00:00,219.68,220.4499,219.68,219.99,543899
