timestamp,open,high,low,close,volume
2025-04-21 04:00:00,237.2108,237.2108,235.4626,236.1281,206
2025-04-21 05:00:00,236.1281,236.8234,235.9096,235.999,314
2025-04-21 06:00:00,236.1182,236.8135,235.9394,236.3367,112
2025-04-21 07:00:00,236.3963,236.3963,234.9163,234.9163,1172
2025-04-21 08:00:00,235.7805,237.2108,233.4263,235.3633,1520
2025-04-21 09:00:00,235.1845,239.1925,233.5753,237.9906,458146
2025-04-21 10:00:00,237.7969,237.8664,235.2838,235.4129,408545
2025-04-21 11:00:00,235.4179,235.8003,231.9265,232.284,547817
2025-04-21 12:00:00,232.3536,233.7442,232.284,232.9809,356895
2025-04-21 13:00:00,232.9694,233.2854,231.534,231.847,460737
2025-04-21 14:00:00,231.7775,233.0985,231.3702,232.4032,682323
2025-04-21 15:00:00,232.3933,235.4328,232.3933,234.6779,1383016
2025-04-21 16:00:00,234.6779,240.1609,232.433,234.519,1928880
2025-04-21 17:00:00,234.9163,234.9163,234.2431,234.9064,462
2025-04-21 18:00:00,234.9064,234.9163,234.221,234.6382,597945
2025-04-21 19:00:00,234.6382,235.4129,234.4892,234.4991,597057
2025-04-22 04:00:00,237.032,237.2009,235.7209,236.0785,217
2025-04-22 05:00:00,235.9295,236.3169,235.9295,236.1977,56
2025-04-22 06:00:00,236.1977,236.2076,236.1083,236.1778,32
2025-04-22 07:00:00,236.1083,236.4658,235.5818,236.4261,587
2025-04-22 08:00:00,236.1778,238.3631,234.4196,236.9526,4508
2025-04-22 09:00:00,236.9327,239.3862,235.7109,239.2372,380993
2025-04-22 10:00:00,239.3099,240.5285,239.2372,240.0864,567442
2025-04-22 11:00:00,240.0864,240.3397,238.8696,239.925,373555
2025-04-22 12:00:00,239.9672,241.0152,239.5327,240.305,351709
2025-04-22 13:00:00,240.2901,240.5781,236.8433,237.4045,376515
2025-04-22 14:00:00,237.33,239.0584,237.2108,238.8918,387860
2025-04-22 15:00:00,238.8994,239.8828,237.9856,239.3365,908541
2025-04-22 16:00:00,239.3266,240.2608,236.4063,239.8033,1973984
2025-04-22 17:00:00,239.8132,242.9472,239.1875,241.8098,3307
2025-04-22 18:00:00,241.4721,242.8528,239.2868,242.1773,552875
2025-04-22 19:00:00,239.2868,242.5548,239.2868,242.1078,553119
